OBJECTID,MapUnit,IdentityConfidence,Label,Symbol,DataSourceID,Notes,MapUnitPolys_ID,Shape_Length,Shape_Area
"291",Ku,certain,Ku,Ku,DAS01,,MUP0291,"10615.06938727606","5720768.625184454"
"292",Ku,certain,Ku,Ku,DAS01,,MUP0292,"9044.35705840674","2074170.88688239"
"293",Ku,certain,Ku,Ku,DAS01,,MUP0293,"4249.932023892458","853325.6225963432"
"294",Ku,certain,Ku,Ku,DAS01,,MUP0294,"2989.27961733869","435070.9091879945"
"295",Ku,certain,Ku,Ku,DAS01,,MUP0295,"11601.49800589631","3494029.607781406"
"296",Ku,certain,Ku,Ku,DAS01,,MUP0296,"6965.572798639611","2004591.398017673"
"297",Ku,certain,Ku,Ku,DAS01,,MUP0297,"3826.682769978859","635557.1018577273"
"298",Ku,certain,Ku,Ku,DAS01,,MUP0298,"20461.68931152618","10981041.02699513"
"299",Ku,certain,Ku,Ku,DAS01,,MUP0299,"45158.91843081762","34880371.16466741"
"300",Ku,certain,Ku,Ku,DAS01,,MUP0300,"1376.28545678834","109434.736544529"
"301",Ku,certain,Ku,Ku,DAS01,,MUP0301,"2604.615211392038","193315.1822012696"
"302",Ku,certain,Ku,Ku,DAS01,,MUP0302,"230762.7620483292","80408348.36695801"
"303",Ku,certain,Ku,Ku,DAS01,,MUP0303,"27851.36738132791","11488691.54743082"
"304",Ku,certain,Ku,Ku,DAS01,,MUP0304,"14478.34290286129","4787279.374991498"
"305",Ku,certain,Ku,Ku,DAS01,,MUP0305,"2571.564561326582","343899.7099322164"
"306",Ku,certain,Ku,Ku,DAS01,,MUP0306,"5295.840221492888","1482935.865790078"
"307",Ku,certain,Ku,Ku,DAS01,,MUP0307,"48489.9605401505","21588350.17125618"
"308",Ku,certain,Ku,Ku,DAS01,,MUP0308,"7769.060672130223","1599852.992949646"
"309",Ku,certain,Ku,Ku,DAS01,,MUP0309,"7399.129006551614","1794006.194954473"
"310",Ku,certain,Ku,Ku,DAS01,,MUP0310,"14604.39208032833","3961494.989334935"
"311",Ku,certain,Ku,Ku,DAS01,,MUP0311,"23113.49410013861","5161384.984533733"
"312",Ku,certain,Ku,Ku,DAS01,,MUP0312,"6855.954669788825","1074188.794961841"
"313",Ku,certain,Ku,Ku,DAS01,,MUP0313,"10919.07644380386","1443206.54197644"
"314",Ku,certain,Ku,Ku,DAS01,,MUP0314,"17798.84211972401","12609200.53476641"
"315",Ku,certain,Ku,Ku,DAS01,,MUP0315,"1272.393220512133","69355.43130460191"
"316",Ku,certain,Ku,Ku,DAS01,,MUP0316,"11619.0336229138","3898909.067807363"
"317",Ku,certain,Ku,Ku,DAS01,,MUP0317,"2890.584151165617","248677.3092882456"
"318",Ku,certain,Ku,Ku,DAS01,,MUP0318,"2212.440571974639","229319.3895115118"
"319",Ku,certain,Ku,Ku,DAS01,,MUP0319,"124727.809002883","47887313.28676465"
"320",Ku,certain,Ku,Ku,DAS01,,MUP0320,"35614.54121936887","20658990.53942155"
"321",Ku,certain,Ku,Ku,DAS01,,MUP0321,"8344.428736401112","2181740.254332099"
"322",Ku,certain,Ku,Ku,DAS01,,MUP0322,"20510.95554055103","7499350.242741349"
"323",Ku,certain,Ku,Ku,DAS01,,MUP0323,"31426.20193453854","16936626.76227196"
"324",Ku,certain,Ku,Ku,DAS01,,MUP0324,"61225.46173813566","25355896.2150256"
"325",Ku,certain,Ku,Ku,DAS01,,MUP0325,"3857.201009304817","656116.5180923082"
"326",Ku,certain,Ku,Ku,DAS01,,MUP0326,"89549.27096092563","25751990.99650964"
"327",Ku,certain,Ku,Ku,DAS01,,MUP0327,"2997.908078047257","245945.8837378946"
"328",Ku,certain,Ku,Ku,DAS01,,MUP0328,"7088.658658106853","2126684.96967798"
"329",Ku,certain,Ku,Ku,DAS01,,MUP0329,"21659.75958918526","11677802.70935397"
"330",Ku,certain,Ku,Ku,DAS01,,MUP0330,"3578.823647609789","623008.8935882393"
"331",Ku,certain,Ku,Ku,DAS01,,MUP0331,"106003.3523319264","109775633.2170489"
"332",Ku,certain,Ku,Ku,DAS01,,MUP0332,"7633.265708999896","2365436.62312296"
"333",Ku,certain,Ku,Ku,DAS01,,MUP0333,"9862.524336677439","2451807.936950321"
"334",Ku,certain,Ku,Ku,DAS01,,MUP0334,"9403.059090788547","4497220.516957488"
"335",Ku,certain,Ku,Ku,DAS01,,MUP0335,"15007.65218142675","7215480.191781723"
"336",Ku,certain,Ku,Ku,DAS01,,MUP0336,"21524.92252953377","3963681.358447181"
"337",Ku,certain,Ku,Ku,DAS01,,MUP0337,"22952.78462517196","10683363.10831793"
"338",Kvt,certain,Kvt,Kvt,DAS01,,MUP0338,"9028.672405303229","2949224.224701335"
"339",Kvt,certain,Kvt,Kvt,DAS01,,MUP0339,"6913.534556349674","873472.3956053635"
"340",Kvt,certain,Kvt,Kvt,DAS01,,MUP0340,"31472.70523838889","6259580.109788042"
"341",Kvt,certain,Kvt,Kvt,DAS01,,MUP0341,"8225.370391281751","1177569.644056441"
"342",Kvt,certain,Kvt,Kvt,DAS01,,MUP0342,"1745.284751316306","168240.2607287294"
"343",Kvt,certain,Kvt,Kvt,DAS01,,MUP0343,"11731.44545341638","2681940.563783807"
"344",Kvt,certain,Kvt,Kvt,DAS01,,MUP0344,"17701.84900618655","3966938.703487398"
"345",Kvt,certain,Kvt,Kvt,DAS01,,MUP0345,"13235.36792257201","3311851.502775418"
"346",Kvt,certain,Kvt,Kvt,DAS01,,MUP0346,"9430.462548500709","4489026.664680259"
"347",Kvt,certain,Kvt,Kvt,DAS01,,MUP0347,"27059.44331220507","6996775.496710946"
"348",Kvt,certain,Kvt,Kvt,DAS01,,MUP0348,"4830.619155181859","945154.021956605"
"349",Kvt,certain,Kvt,Kvt,DAS01,,MUP0349,"27195.83581626515","9093537.552193141"
"350",Kvt,certain,Kvt,Kvt,DAS01,,MUP0350,"10708.40842565202","4016929.674143458"
"351",Kvt,certain,Kvt,Kvt,DAS01,,MUP0351,"161720.2169706234","86371668.4479176"
"352",Kvt,certain,Kvt,Kvt,DAS01,,MUP0352,"27435.13871059219","2991749.456241651"
"353",Kvt,certain,Kvt,Kvt,DAS01,,MUP0353,"5491.224096987715","632287.2229301839"
"354",Kvt,certain,Kvt,Kvt,DAS01,,MUP0354,"10488.43954757286","2918980.614013014"
"355",Kvt,certain,Kvt,Kvt,DAS01,,MUP0355,"14886.60543720798","2675288.172913035"
"356",Kvt,certain,Kvt,Kvt,DAS01,,MUP0356,"5893.97719425603","1316292.492232225"
"357",Kvt,certain,Kvt,Kvt,DAS01,,MUP0357,"5742.429352049937","953838.6468267064"
"358",Kvt,certain,Kvt,Kvt,DAS02,polygon reshaped to match printed map,MUP0358,"5602.555007173713","759622.9634210973"
"359",Kvt,certain,Kvt,Kvt,DAS01,,MUP0359,"1812.973835649339","207328.262003158"
"360",Kvt,certain,Kvt,Kvt,DAS01,,MUP0360,"47547.11789626249","7008406.062437896"
"361",Kvt,certain,Kvt,Kvt,DAS01,,MUP0361,"9299.389198757879","1973185.422057512"
"362",Kvt,certain,Kvt,Kvt,DAS01,,MUP0362,"3155.500130449009","734616.7146668186"
"363",Kvt,certain,Kvt,Kvt,DAS01,,MUP0363,"29848.39124896082","12655796.58160528"
"364",Kvt,certain,Kvt,Kvt,DAS01,,MUP0364,"33845.61527988772","27250614.46037169"
"365",Kvt,certain,Kvt,Kvt,DAS01,,MUP0365,"6395.85872506421","1131004.817946831"
"366",Kvt,certain,Kvt,Kvt,DAS01,,MUP0366,"20589.23383244088","10767999.6799632"
"367",Kvt,certain,Kvt,Kvt,DAS01,,MUP0367,"6692.908673736451","1053162.49867746"
"368",Kvt,certain,Kvt,Kvt,DAS01,,MUP0368,"16514.37850372059","3874006.594489065"
"369",Kvt,certain,Kvt,Kvt,DAS01,,MUP0369,"13950.62567733669","5339780.841097776"
"370",Kvt,certain,Kvt,Kvt,DAS01,,MUP0370,"6565.806841313395","1046257.353939616"
"371",Kvt,certain,Kvt,Kvt,DAS01,,MUP0371,"7135.012711466546","1906206.682282523"
"372",Mu,certain,Mu,Mu,DAS01,,MUP0372,"29603.28902022609","14501598.24528909"
"373",Mu,certain,Mu,Mu,DAS01,,MUP0373,"6120.488760093309","1369529.918279432"
"374",Mu,certain,Mu,Mu,DAS01,,MUP0374,"23982.19750031359","8874125.566051569"
"375",Mu,certain,Mu,Mu,DAS01,,MUP0375,"2900.309293834054","328953.0584679423"
"376",Mu,certain,Mu,Mu,DAS01,,MUP0376,"1351.070103779716","125206.814953136"
"377",Mu,certain,Mu,Mu,DAS01,,MUP0377,"4919.038216149145","673074.7507947105"
"378",Mu,certain,Mu,Mu,DAS01,,MUP0378,"22514.25398395947","6259094.948166477"
"379",Mu,certain,Mu,Mu,DAS01,,MUP0379,"2520.647087922114","321877.8920812092"
"380",Mu,certain,Mu,Mu,DAS01,,MUP0380,"2081.68418308043","280632.0298693546"
"381",Mu,certain,Mu,Mu,DAS01,,MUP0381,"6817.903287755394","2172274.257561937"
"382",Mu,certain,Mu,Mu,DAS01,,MUP0382,"1014.457044756069","61935.13649138591"
"383",Mu,certain,Mu,Mu,DAS01,,MUP0383,"20301.58677181197","3197921.203866256"
"384",Mu,certain,Mu,Mu,DAS01,,MUP0384,"1731.805040670563","178799.4783803394"
"385",Mu,certain,Mu,Mu,DAS01,,MUP0385,"2501.828665980592","274051.8606918771"
"386",Mu,certain,Mu,Mu,DAS01,,MUP0386,"24571.79448332958","16062099.17613509"
"387",Mu,certain,Mu,Mu,DAS01,,MUP0387,"27097.96438336622","16710970.53346401"
"388",Mu,certain,Mu,Mu,DAS01,,MUP0388,"25528.80866883802","11530076.54254026"
"389",Mu,certain,Mu,Mu,DAS01,,MUP0389,"8240.867589829289","1920759.915463049"
"390",Mu,certain,Mu,Mu,DAS01,,MUP0390,"1571.201076654087","143976.5553833722"
"391",Mu,certain,Mu,Mu,DAS01,,MUP0391,"2212.693557253552","290791.3611633508"
"392",Mu,certain,Mu,Mu,DAS01,,MUP0392,"10888.81231686511","1731538.106822073"
"393",Mu,certain,Mu,Mu,DAS01,changed from KJ to Mu to match printed map,MUP0393,"4825.155075686249","501569.9269233014"
"394",Mu,certain,Mu,Mu,DAS01,,MUP0394,"7398.804154334685","1892683.071090209"
"395",Mu,certain,Mu,Mu,DAS01,,MUP0395,"4012.937183563991","805077.9688626032"
"396",Mu,certain,Mu,Mu,DAS01,,MUP0396,"360227.3993027804","190287841.6816891"
"397",Mu,certain,Mu,Mu,DAS01,,MUP0397,"10833.36227194746","5624126.529676976"
"398",Mu,certain,Mu,Mu,DAS01,,MUP0398,"10239.55598567384","1106440.724417188"
"399",Mu,certain,Mu,Mu,DAS01,,MUP0399,"13119.71496487378","4124748.226848575"
"400",Mu,certain,Mu,Mu,DAS01,,MUP0400,"16383.74448061569","4368289.050863915"
"401",Mu,certain,Mu,Mu,DAS01,,MUP0401,"91140.54739094622","24816185.31946995"
"402",Mu,certain,Mu,Mu,DAS01,,MUP0402,"4532.794214487435","783397.7070957911"
"403",Mu,certain,Mu,Mu,DAS01,,MUP0403,"12069.86568425713","2823530.149682015"
"404",Mu,certain,Mu,Mu,DAS01,,MUP0404,"94986.7823950224","33580529.26654992"
"405",Mu,certain,Mu,Mu,DAS01,,MUP0405,"4958.94044833826","973450.0794739496"
"406",Mu,certain,Mu,Mu,DAS01,,MUP0406,"12956.58579391318","2861373.227834178"
"407",Mu,certain,Mu,Mu,DAS01,,MUP0407,"104335.3619691064","23382542.60830315"
"408",Mu,certain,Mu,Mu,DAS01,,MUP0408,"66204.37688077962","27855094.88084312"
"409",Mu,certain,Mu,Mu,DAS01,,MUP0409,"26506.6355226177","22926573.77397144"
"410",Mu,certain,Mu,Mu,DAS01,,MUP0410,"9373.794394202208","1313841.193331273"
"411",Mu,certain,Mu,Mu,DAS01,,MUP0411,"9574.632439473484","1479160.679242232"
"412",Mu,certain,Mu,Mu,DAS01,,MUP0412,"7042.451284686082","2621616.586570683"
"413",Mu,certain,Mu,Mu,DAS01,,MUP0413,"8587.856801680269","1996390.077627021"
"414",Mu,certain,Mu,Mu,DAS01,,MUP0414,"9501.3857767752","3228942.862373733"
"415",Mu,certain,Mu,Mu,DAS01,,MUP0415,"8412.210583842632","3288151.000749503"
"416",Mu,certain,Mu,Mu,DAS01,,MUP0416,"144566.0952127972","45747351.97864839"
"417",Mu,certain,Mu,Mu,DAS01,,MUP0417,"2645.46797365887","349027.4666465849"
"418",Mu,certain,Mu,Mu,DAS01,,MUP0418,"9700.59390351034","4559871.537866642"
"419",Mu,certain,Mu,Mu,DAS01,,MUP0419,"4157.527459458978","1029877.338740873"
"420",Mu,certain,Mu,Mu,DAS01,,MUP0420,"1303.012587325044","104831.8571669152"
"421",Mu,certain,Mu,Mu,DAS01,,MUP0421,"17906.64849467023","7198738.878329528"
"422",Mu,certain,Mu,Mu,DAS01,,MUP0422,"14369.12821021979","3573492.408205419"
"423",Mu,certain,Mu,Mu,DAS01,,MUP0423,"4923.859504661139","1384200.750851942"
"424",Mu,certain,Mu,Mu,DAS01,,MUP0424,"13234.81561287022","6980115.006487323"
"425",Mu,certain,Mu,Mu,DAS01,,MUP0425,"1823.263960240442","229837.2489819755"
"426",Mu,certain,Mu,Mu,DAS01,,MUP0426,"2062.856682907849","232157.0045430012"
"427",Mu,certain,Mu,Mu,DAS01,,MUP0427,"10825.50118152389","5559050.052006432"
"428",Mu,certain,Mu,Mu,DAS01,,MUP0428,"4519.26759127261","516728.2670135322"
"429",Mu,certain,Mu,Mu,DAS01,,MUP0429,"6938.546578274859","1394660.899500088"
"430",Mu,certain,Mu,Mu,DAS01,,MUP0430,"8754.918795663225","864084.019748982"
"431",Mu,certain,Mu,Mu,DAS01,,MUP0431,"3437.124473833455","461955.3547842147"
"432",Mu,certain,Mu,Mu,DAS01,,MUP0432,"1523.01238449442","142084.0582917901"
"433",Mu,certain,Mu,Mu,DAS01,,MUP0433,"3386.48639218017","521537.3895019416"
"434",Mu,certain,Mu,Mu,DAS01,,MUP0434,"3650.524344996591","670874.4310772637"
"435",Mu,certain,Mu,Mu,DAS01,,MUP0435,"8014.029747172824","2317032.459684089"
"436",Mu,certain,Mu,Mu,DAS01,,MUP0436,"15826.80703610667","2125503.6284073"
"437",Mu,certain,Mu,Mu,DAS01,,MUP0437,"12294.72413338171","1621925.626617176"
"438",Mu,certain,Mu,Mu,DAS01,,MUP0438,"30908.45494083704","8652217.746313302"
"439",Mu,certain,Mu,Mu,DAS01,,MUP0439,"10803.50257044362","2089885.833521601"
"440",Mu,certain,Mu,Mu,DAS01,,MUP0440,"3601.569129326273","257776.0251271927"
"441",Mu,certain,Mu,Mu,DAS01,,MUP0441,"5321.169777151191","592340.9725451968"
"442",Mu,certain,Mu,Mu,DAS01,,MUP0442,"37243.00111753849","13967692.72132443"
"443",Pz,certain,|,Pz,DAS01,,MUP0443,"27754.54864331112","17962959.77943158"
"444",Pz,certain,|,Pz,DAS01,,MUP0444,"23032.73002580704","5998785.609710282"
"445",Qa,certain,Qa,Qa,DAS01,,MUP0445,"9127.214808929073","2349112.69932626"
"446",Qa,certain,Qa,Qa,DAS01,,MUP0446,"16611.49621887563","3900194.704437697"
"447",Qa,certain,Qa,Qa,DAS01,,MUP0447,"21381.89865994198","8308669.936494679"
"448",Qa,certain,Qa,Qa,DAS01,,MUP0448,"13055.64536048902","2423894.550488623"
"449",Qa,certain,Qa,Qa,DAS01,,MUP0449,"26654.78458468642","6189092.572874162"
"450",Qa,certain,Qa,Qa,DAS01,,MUP0450,"70025.25626822488","55820505.92896377"
"451",Qa,certain,Qa,Qa,DAS01,,MUP0451,"4078.237961981832","725528.4497914215"
"452",Qa,certain,Qa,Qa,DAS01,,MUP0452,"34193.7279489614","8982547.239153389"
"453",Qa,certain,Qa,Qa,DAS01,,MUP0453,"8225.112535780201","1384538.249343844"
"454",Qa,certain,Qa,Qa,DAS01,,MUP0454,"72719.86866010539","16722195.215067"
"455",Qa,certain,Qa,Qa,DAS01,,MUP0455,"3143.442826059974","526338.7961625071"
"456",Qa,certain,Qa,Qa,DAS01,,MUP0456,"182295.5754281473","163190459.4718273"
"457",Qa,certain,Qa,Qa,DAS01,,MUP0457,"16754.06295863727","3738617.838525426"
"458",Qa,certain,Qa,Qa,DAS01,,MUP0458,"6137.656282872105","1453343.567017493"
"459",Qa,certain,Qa,Qa,DAS01,,MUP0459,"5503.190374533402","959096.4531823726"
"460",Qa,certain,Qa,Qa,DAS01,,MUP0460,"20649.9265293049","2509026.303748646"
"461",Qa,certain,Qa,Qa,DAS01,,MUP0461,"9080.298039566873","1483879.626649361"
"462",Qa,certain,Qa,Qa,DAS01,,MUP0462,"6595.505123031044","884281.37001839"
"463",Qa,certain,Qa,Qa,DAS01,,MUP0463,"10942.22548074961","2000950.34333301"
"464",Qa,certain,Qa,Qa,DAS01,,MUP0464,"7998.522792125295","3144717.878572688"
"465",Qa,certain,Qa,Qa,DAS01,,MUP0465,"6624.469546082432","1235503.815818808"
"466",Qa,certain,Qa,Qa,DAS01,,MUP0466,"68763.97789549742","13467793.96271972"
"467",Qa,certain,Qa,Qa,DAS01,,MUP0467,"7749.793105620082","1231040.127047754"
"468",Qa,certain,Qa,Qa,DAS01,,MUP0468,"10886.16601186889","6150364.794255732"
"469",Qa,certain,Qa,Qa,DAS01,,MUP0469,"69186.21579079458","17995925.03753"
"470",Qa,certain,Qa,Qa,DAS01,,MUP0470,"204640.7430062341","55001850.18183597"
"471",Qa,certain,Qa,Qa,DAS01,,MUP0471,"233521.1314007016","107448079.1770632"
"472",Qa,certain,Qa,Qa,DAS01,,MUP0472,"19433.31895427889","4038501.418426202"
"473",Qa,certain,Qa,Qa,DAS01,,MUP0473,"30731.9369303516","7456471.141101019"
"474",Qa,certain,Qa,Qa,DAS02,polygon reshaped to match printed map,MUP0474,"22834.00148716005","2878942.805576907"
"475",Qa,certain,Qa,Qa,DAS01,,MUP0475,"7697.791223455708","1114096.189708512"
"476",Qa,certain,Qa,Qa,DAS01,,MUP0476,"28656.74309610033","5567003.294018636"
"477",Qa,certain,Qa,Qa,DAS01,,MUP0477,"48702.86633444019","11975869.93793597"
"478",Qa,certain,Qa,Qa,DAS01,,MUP0478,"41147.80155710307","11598756.77846095"
"479",Qa,certain,Qa,Qa,DAS01,,MUP0479,"21902.60863482388","4581377.730153496"
"480",Qa,certain,Qa,Qa,DAS01,,MUP0480,"9284.133107365389","1533993.602056768"
"481",Qa,certain,Qa,Qa,DAS01,,MUP0481,"33762.05616582421","7530782.942050662"
"482",Qa,certain,Qa,Qa,DAS01,,MUP0482,"24316.87197488933","4794006.775775824"
"483",Qa,certain,Qa,Qa,DAS01,,MUP0483,"12454.84452959634","5821298.725388541"
"484",Qa,certain,Qa,Qa,DAS01,,MUP0484,"12401.90029957985","5310958.500582875"
"485",Qa,certain,Qa,Qa,DAS01,,MUP0485,"14429.31476492492","2597460.37412073"
"486",Qa,certain,Qa,Qa,DAS01,,MUP0486,"219899.0233780271","163840496.1767698"
"487",Qa,certain,Qa,Qa,DAS01,,MUP0487,"193638.3658760182","80058480.87174934"
"488",Qa,certain,Qa,Qa,DAS01,,MUP0488,"22505.92054730924","7556222.479593765"
"489",Qa,certain,Qa,Qa,DAS01,,MUP0489,"79410.06654198855","30569147.98410801"
"490",Qa,certain,Qa,Qa,DAS01,,MUP0490,"16370.47328097586","6002485.896746223"
"491",Qa,certain,Qa,Qa,DAS01,,MUP0491,"17306.41063588053","11704843.4094291"
"492",Qa,certain,Qa,Qa,DAS01,,MUP0492,"34360.25955749144","10927984.20479701"
"493",Qg,certain,Qg,Qg,DAS01,,MUP0493,"26375.27819694584","4240912.450611251"
"494",Qg,certain,Qg,Qg,DAS01,,MUP0494,"13454.9040373999","3113443.066139439"
"495",Qg,certain,Qg,Qg,DAS01,,MUP0495,"9590.124209676724","1489747.72616846"
"496",Qg,certain,Qg,Qg,DAS01,,MUP0496,"15377.19853796204","3004366.046407724"
"497",Qg,certain,Qg,Qg,DAS01,,MUP0497,"32286.34511933014","14823153.66504092"
"498",Qg,certain,Qg,Qg,DAS01,,MUP0498,"48519.70987672269","21595910.39489383"
"499",Qg,certain,Qg,Qg,DAS01,,MUP0499,"11223.25726079447","2194525.442986411"
"500",Qg,certain,Qg,Qg,DAS01,,MUP0500,"35254.06014023106","7571477.09261803"
"501",Qg,certain,Qg,Qg,DAS01,,MUP0501,"7797.178426814039","2217508.286844106"
"502",Qg,certain,Qg,Qg,DAS01,,MUP0502,"10070.59311078713","4341426.708454547"
"503",Qg,certain,Qg,Qg,DAS01,,MUP0503,"25526.23406930251","5831687.102033982"
"504",Qg,certain,Qg,Qg,DAS01,,MUP0504,"24675.5901607626","6718502.836234238"
"505",Qg,certain,Qg,Qg,DAS01,,MUP0505,"10771.74601682385","1683706.294959957"
"506",Qg,certain,Qg,Qg,DAS01,,MUP0506,"34386.81510446382","10278559.23368733"
"507",Qg,certain,Qg,Qg,DAS01,,MUP0507,"7326.988722944617","1792374.949167855"
"508",Qg,certain,Qg,Qg,DAS01,,MUP0508,"13346.62254589552","3710214.238172224"
"509",Qg,certain,Qg,Qg,DAS01,,MUP0509,"5786.386284121068","949352.4537633153"
"510",Qg,certain,Qg,Qg,DAS01,,MUP0510,"24947.72704042494","15404669.81471481"
"511",Qg,certain,Qg,Qg,DAS01,,MUP0511,"4058.657172371772","886216.2597509623"
"512",Qg,certain,Qg,Qg,DAS01,,MUP0512,"34645.70042875719","8662247.713326307"
"513",Qg,certain,Qg,Qg,DAS01,,MUP0513,"2529.379659013814","298160.5255928199"
"514",Qg,certain,Qg,Qg,DAS01,,MUP0514,"10438.77900683556","3003485.023377653"
"515",Qg,certain,Qg,Qg,DAS01,,MUP0515,"64781.65657665516","21625212.28664564"
"516",Qg,certain,Qg,Qg,DAS01,,MUP0516,"3558.853769780175","509661.0953833441"
"517",Qg,certain,Qg,Qg,DAS01,,MUP0517,"12671.88259849829","3970740.297596456"
"518",Qg,certain,Qg,Qg,DAS01,,MUP0518,"18319.3460453534","10406224.6876426"
"519",Qg,certain,Qg,Qg,DAS01,,MUP0519,"151278.9737959483","94861554.14951587"
"520",Qg,certain,Qg,Qg,DAS01,,MUP0520,"83488.86154437011","166963019.697722"
"521",Qg,certain,Qg,Qg,DAS01,,MUP0521,"11814.36349347681","3826227.192626344"
"522",Qg,certain,Qg,Qg,DAS01,,MUP0522,"115457.7501435713","140781368.1620871"
"523",Qg,certain,Qg,Qg,DAS01,,MUP0523,"4201.961052418576","841008.1780293144"
"524",Qg,certain,Qg,Qg,DAS01,,MUP0524,"7244.217096728938","1384963.287375191"
"525",Qg,certain,Qg,Qg,DAS01,,MUP0525,"28604.61950042462","8529224.242159715"
"526",Qg,certain,Qg,Qg,DAS01,,MUP0526,"55695.15680233964","25559962.08727697"
"527",Qg,certain,Qg,Qg,DAS01,,MUP0527,"37378.36924488738","11557996.45556079"
"528",Qg,certain,Qg,Qg,DAS01,,MUP0528,"217851.3271530273","130352951.9500033"
"529",Qg,certain,Qg,Qg,DAS01,,MUP0529,"283288.224126259","107767768.5501783"
"530",Qg,certain,Qg,Qg,DAS01,,MUP0530,"5621.72269461894","2167608.960393203"
"531",Qg,certain,Qg,Qg,DAS01,,MUP0531,"11387.62936573369","2689023.034902818"
"532",Qg,certain,Qg,Qg,DAS01,,MUP0532,"6152.865753580142","1605528.215760926"
"533",Qg,certain,Qg,Qg,DAS01,,MUP0533,"16422.55692746127","7893944.595453693"
"534",Qg,certain,Qg,Qg,DAS01,,MUP0534,"10234.55752932415","6142449.733902224"
"535",Qg,certain,Qg,Qg,DAS01,,MUP0535,"38372.95057261962","13336213.10892114"
"536",Qg,certain,Qg,Qg,DAS01,,MUP0536,"362.1885675580421","8915.091274553401"
"537",Qg,certain,Qg,Qg,DAS01,,MUP0537,"12023.69358415513","3565140.548275672"
"538",Qg,certain,Qg,Qg,DAS01,,MUP0538,"29178.73435438601","8080353.809201799"
"539",Qg,certain,Qg,Qg,DAS01,,MUP0539,"8340.858001714494","1306972.361321557"
"540",Qg,certain,Qg,Qg,DAS01,,MUP0540,"21317.49686297475","6312077.642521822"
"541",Qg,certain,Qg,Qg,DAS01,,MUP0541,"160180.4216178606","168910924.5249001"
"542",Qg,certain,Qg,Qg,DAS01,,MUP0542,"78772.06717779179","15611924.2375041"
"543",Qg,certain,Qg,Qg,DAS01,,MUP0543,"36519.516499313","14187744.74889121"
"544",Qg,certain,Qg,Qg,DAS01,,MUP0544,"63897.01484603807","14078549.87400388"
"545",Qg,certain,Qg,Qg,DAS01,,MUP0545,"2108.006932925992","232010.5722299424"
"546",Qg,certain,Qg,Qg,DAS01,,MUP0546,"8805.084961330918","2599012.809263121"
"547",Qg,certain,Qg,Qg,DAS01,,MUP0547,"19723.17460047982","5780319.882840111"
"548",Qg,certain,Qg,Qg,DAS01,,MUP0548,"19981.71594598384","4503871.045071436"
"549",Qg,certain,Qg,Qg,DAS01,,MUP0549,"15049.1304737292","6272569.612769535"
"550",Qg,certain,Qg,Qg,DAS01,,MUP0550,"39096.35644172948","9932289.655459315"
"551",Qg,certain,Qg,Qg,DAS01,,MUP0551,"7301.560271657278","1887424.512086153"
"552",Qg,certain,Qg,Qg,DAS01,,MUP0552,"17689.95574713374","3677612.2311256"
"553",Qg,certain,Qg,Qg,DAS01,,MUP0553,"10573.04236859622","3195668.88847067"
"554",Qg,certain,Qg,Qg,DAS01,,MUP0554,"10463.71408432752","4734801.797076917"
"555",Qg,certain,Qg,Qg,DAS01,,MUP0555,"26896.21852500806","7723698.564859334"
"556",Qg,certain,Qg,Qg,DAS01,,MUP0556,"32226.40664275397","9768804.769081496"
"557",Qg,certain,Qg,Qg,DAS01,,MUP0557,"18816.56447552873","3950642.322355217"
"558",Qg,certain,Qg,Qg,DAS01,,MUP0558,"12914.89145163117","1826742.251844692"
"559",Qg,certain,Qg,Qg,DAS01,,MUP0559,"23232.36936497419","17197222.43560834"
"560",Qg,certain,Qg,Qg,DAS01,,MUP0560,"21334.98633907531","4855418.222439447"
"561",Qg,certain,Qg,Qg,DAS01,,MUP0561,"19929.1212791103","4444574.568795137"
"562",Qg,certain,Qg,Qg,DAS01,,MUP0562,"36654.3256531565","28091603.18367559"
"563",Qg,certain,Qg,Qg,DAS01,,MUP0563,"700.4314500361494","23469.49643704322"
"564",Qg,certain,Qg,Qg,DAS01,,MUP0564,"19345.59696756814","7316813.20276982"
"565",Qg,certain,Qg,Qg,DAS01,,MUP0565,"43277.68023508025","66633623.08263841"
"566",Qg,certain,Qg,Qg,DAS01,,MUP0566,"11673.55284497571","5383974.835955204"
"567",Qg,certain,Qg,Qg,DAS01,,MUP0567,"28896.82587297403","8386433.573358113"
"568",Qg,certain,Qg,Qg,DAS01,,MUP0568,"6686.849938980818","1821266.356055707"
"569",Qg,certain,Qg,Qg,DAS01,,MUP0569,"62217.35997339417","23245872.28685167"
"570",Qg,certain,Qg,Qg,DAS01,,MUP0570,"4274.238760785523","1027022.103562301"
"571",Qg,certain,Qg,Qg,DAS01,,MUP0571,"19601.89755748878","3953783.565008325"
"572",Qg,certain,Qg,Qg,DAS01,,MUP0572,"11472.23475005131","2093339.239512428"
"573",Qg,certain,Qg,Qg,DAS01,,MUP0573,"23206.32376811806","7605802.295517215"
"574",Qg,certain,Qg,Qg,DAS01,,MUP0574,"17279.43969262261","9125432.103784539"
"575",Qg,certain,Qg,Qg,DAS01,,MUP0575,"72123.61470289704","30587856.62623822"
"576",Qg,certain,Qg,Qg,DAS01,,MUP0576,"612.0065084526802","23445.42883478888"
"577",Qg,certain,Qg,Qg,DAS01,,MUP0577,"47491.50829614638","12349656.30864223"
