OBJECTID,Type,Description,IsConcealed,LocationConfidenceMeters,ExistenceConfidence,IdentityConfidence,Label,Symbol,DataSourceID,Notes,ContactsAndFaults_ID,Shape_Length
"245",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0245,"704.4833206567336"
"246",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0246,"4590.77414633393"
"247",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0247,"8028.371347820291"
"248",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0248,"1828.314487976244"
"249",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0249,"624.8041216525818"
"250",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0250,"319.063403368841"
"251",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0251,"1191.350529872334"
"252",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0252,"1795.066229349108"
"253",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0253,"5581.693707552272"
"254",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0254,"140.8642751631724"
"255",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0255,"394.9507579976479"
"256",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0256,"17386.89554530773"
"257",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0257,"901.808463820654"
"258",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0258,"6798.479769036158"
"259",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0259,"3420.776495397994"
"260",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0260,"3279.122240410648"
"261",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS02,added line to match printed map,CAF0261,"1429.350598129354"
"262",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0262,"1154.613424812261"
"263",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0263,"1084.231027927439"
"264",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0264,"190.3160540983616"
"265",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0265,"1113.681486394925"
"266",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0266,"5547.509583791183"
"267",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0267,"5793.550368818127"
"268",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0268,"791.1101553754563"
"269",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0269,"1709.157370222669"
"270",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0270,"1505.243700362506"
"271",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0271,"1379.730019388701"
"272",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0272,"243.9710767585284"
"273",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0273,"5772.119330699609"
"274",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0274,"4204.172583054009"
"275",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0275,"632.5210080540973"
"276",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0276,"4272.239418857767"
"277",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0277,"1272.392614427452"
"278",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0278,"472.2898634329032"
"279",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0279,"307.1025772940648"
"280",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0280,"302.3085231997529"
"281",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0281,"605.4978081873826"
"282",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0282,"5130.565235005346"
"283",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0283,"484.5643091089495"
"284",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0284,"4636.994232700697"
"285",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0285,"6996.351779320107"
"286",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0286,"6640.454378340489"
"287",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0287,"1742.769308978721"
"288",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0288,"1013.701075277328"
"289",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0289,"620.9200770784267"
"290",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0290,"714.4019020194843"
"291",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0291,"2247.871395969671"
"292",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0292,"906.8177015736303"
"293",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0293,"1018.382885202335"
"294",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0294,"551.538774416793"
"295",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0295,"1027.022463591056"
"296",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0296,"2234.716512357989"
"297",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0297,"703.2331804190046"
"298",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0298,"2414.01330835281"
"299",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0299,"5729.270340258986"
"300",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0300,"912.5039297293652"
"301",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0301,"16506.22470506113"
"302",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0302,"1315.696920666004"
"303",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0303,"41141.2288842959"
"304",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0304,"203.5499833700066"
"305",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0305,"3064.40472453572"
"306",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0306,"1343.549423289036"
"307",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0307,"2313.74872586849"
"308",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0308,"754.8102193746929"
"309",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0309,"259.5091505083493"
"310",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0310,"8510.674258281697"
"311",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0311,"3218.260191624086"
"312",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0312,"2699.258899706856"
"313",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0313,"833.4194281045968"
"314",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0314,"15438.00895299361"
"315",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0315,"3373.461982276673"
"316",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0316,"2638.843988123355"
"317",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0317,"1744.712037969042"
"318",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0318,"4583.510745761721"
"319",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0319,"2202.561308994681"
"320",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0320,"2056.851445908172"
"321",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0321,"887.738679827429"
"322",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0322,"1532.186472788459"
"323",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0323,"1812.973835649339"
"324",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0324,"27369.97418989149"
"325",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0325,"601.4781428494016"
"326",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0326,"1363.465392873211"
"327",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0327,"878.0214695752445"
"328",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0328,"520.2528682934866"
"329",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0329,"540.7664246658592"
"330",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0330,"449.7454615911269"
"331",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0331,"265.3769355545425"
"332",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0332,"863.4655081462924"
"333",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0333,"412.0536542427138"
"334",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0334,"156.3475684934384"
"335",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0335,"3132.809417513847"
"336",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0336,"462.700591955095"
"337",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0337,"1161.118789255775"
"338",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0338,"1884.281894383695"
"339",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0339,"1396.385006544936"
"340",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0340,"1031.859297509749"
"341",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0341,"1946.032976270415"
"342",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0342,"2113.370212960259"
"343",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0343,"1952.263130041677"
"344",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0344,"4667.505912350839"
"345",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0345,"4007.7392645815"
"346",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0346,"3501.862802028584"
"347",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0347,"2813.331293519199"
"348",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0348,"1085.730975945678"
"349",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0349,"2275.697373567572"
"350",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0350,"5385.18594150903"
"351",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0351,"1696.984338996159"
"352",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0352,"685.3110601835052"
"353",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0353,"33371.89746339535"
"354",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0354,"376.6043679137753"
"355",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0355,"607.3248609500299"
"356",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0356,"7227.694053676205"
"357",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0357,"668.0332025450087"
"358",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0358,"5508.109445982262"
"359",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0359,"2075.002494378464"
"360",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0360,"1634.255173643121"
"361",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0361,"4119.385611085598"
"362",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0362,"279.1877440875767"
"363",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0363,"4006.400788427937"
"364",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0364,"15435.53090279144"
"365",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0365,"409.2481936150787"
"366",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0366,"1296.676150366331"
"367",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0367,"1654.670509869142"
"368",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0368,"2399.770998013815"
"369",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0369,"3010.847963377981"
"370",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0370,"1641.350280684236"
"371",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0371,"6116.379818865948"
"372",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0372,"2262.124494935606"
"373",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0373,"515.9565797383694"
"374",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0374,"4596.853486673769"
"375",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0375,"1630.599125201541"
"376",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0376,"765.2112513365605"
"377",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0377,"837.6262933232296"
"378",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0378,"2404.614503643596"
"379",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0379,"761.8347881960362"
"380",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0380,"1103.743400423887"
"381",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0381,"694.4193203354654"
"382",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0382,"9819.865836913423"
"383",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0383,"4744.315061683186"
"384",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0384,"2003.348096694406"
"385",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0385,"1881.789108333702"
"386",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0386,"2771.236659216245"
"387",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0387,"741.0425931541203"
"388",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0388,"1687.693699115248"
"389",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0389,"2499.040861068688"
"390",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0390,"523.4178819717361"
"391",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0391,"1977.507631264868"
"392",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0392,"1841.418099571678"
"393",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0393,"2095.614147729234"
"394",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0394,"2763.73777915688"
"395",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0395,"434.4264764651545"
"396",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0396,"1636.934979699843"
"397",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0397,"1645.41311884683"
"398",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0398,"6542.309694097749"
"399",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0399,"3370.677401859553"
"400",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0400,"2531.616421417895"
"401",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0401,"4813.196144560437"
"402",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0402,"922.6558074802992"
"403",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0403,"197.7290242809619"
"404",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0404,"3120.316065520061"
"405",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0405,"742.171046237878"
"406",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0406,"1576.536564412657"
"407",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0407,"132.6011154427963"
"408",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0408,"1526.29292154634"
"409",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0409,"830.8179837311073"
"410",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0410,"452.520097087016"
"411",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0411,"189.2978748718182"
"412",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0412,"681.2705056404541"
"413",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0413,"698.5376213841582"
"414",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0414,"382.5019542059167"
"415",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0415,"164.7668708621692"
"416",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0416,"8781.695503179164"
"417",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0417,"1946.423237005939"
"418",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0418,"10051.45366656196"
"419",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0419,"1038.10342751159"
"420",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0420,"1579.061989336753"
"421",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0421,"2182.303403090834"
"422",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0422,"4379.215116647056"
"423",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0423,"347.3720590325294"
"424",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0424,"1447.647555884867"
"425",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0425,"20582.07664101265"
"426",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0426,"2032.972665547606"
"427",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0427,"459.6845368989673"
"428",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0428,"7394.678534518233"
"429",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0429,"2068.5971034942"
"430",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0430,"2806.149221205013"
"431",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0431,"2947.592679323321"
"432",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0432,"3242.306245715421"
"433",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0433,"762.5912315664351"
"434",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0434,"12422.67904882911"
"435",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0435,"5029.396254471007"
"436",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0436,"1286.696721744244"
"437",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0437,"2865.523826663596"
"438",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0438,"2165.317301269581"
"439",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0439,"5684.478975659491"
"440",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0440,"3073.296751764943"
"441",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0441,"917.6109062123231"
"442",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0442,"375.7792929762136"
"443",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0443,"1283.614684061977"
"444",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0444,"364.3351970728586"
"445",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0445,"3925.406718572696"
